id,time_with_company,promotion_received,race,score_text,gender,number_of_projects,decile_score,left_company
7012,28,No Promotion,Non-Minority,Low,Female,0,2,0
7015,23,No Promotion,Minority,Low,Female,0,2,0
7020,30,No Promotion,Minority,Low,Female,0,2,1
7022,25,Promotion,Non-Minority,Low,Female,0,3,1
7023,25,No Promotion,Minority,Medium,Female,2,5,0
7024,28,No Promotion,Minority,Medium,Female,2,7,0
7025,32,Promotion,Non-Minority,Low,Male,0,1,1
7026,35,No Promotion,Non-Minority,Low,Female,7,4,0
7027,49,Promotion,Non-Minority,Low,Female,0,1,1
7028,36,No Promotion,Minority,Low,Female,5,3,1
7029,33,Promotion,Non-Minority,High,Female,16,9,1
7032,58,Promotion,Minority,Low,Male,1,2,0
7033,22,No Promotion,Non-Minority,Medium,Female,2,7,0
7034,28,No Promotion,Minority,Low,Female,2,3,1
7037,26,No Promotion,Non-Minority,High,Female,6,10,1
7039,36,No Promotion,Minority,Low,Male,3,1,1
7040,23,No Promotion,Minority,High,Female,0,9,0
7041,22,No Promotion,Non-Minority,Medium,Female,0,5,1
7043,26,No Promotion,Non-Minority,Low,Female,0,3,0
7044,25,No Promotion,Non-Minority,Medium,Female,1,5,0
7048,28,Promotion,Non-Minority,Low,Female,0,2,1
7051,56,No Promotion,Non-Minority,Low,Female,1,1,0
7053,36,No Promotion,Non-Minority,Low,Female,0,4,0
7054,51,Promotion,Minority,Low,Female,0,1,0
7060,35,No Promotion,Non-Minority,High,Male,9,8,0
7061,24,Promotion,Minority,Medium,Female,0,5,1
7064,27,Promotion,Non-Minority,Low,Female,6,4,1
7067,22,No Promotion,Minority,High,Female,2,9,1
7074,23,Promotion,Minority,High,Male,4,9,1
7076,27,Promotion,Minority,Low,Male,0,2,1
7077,31,No Promotion,Non-Minority,High,Female,8,9,1
7079,25,No Promotion,Minority,Medium,Female,3,7,0
7080,52,Promotion,Minority,Low,Male,0,1,0
7084,24,No Promotion,Minority,Medium,Male,0,5,0
7092,38,No Promotion,Minority,Low,Female,2,1,0
7098,20,No Promotion,Non-Minority,Medium,Female,3,7,1
7099,34,No Promotion,Non-Minority,Low,Female,2,2,0
7100,25,Promotion,Non-Minority,High,Female,11,9,1
7101,24,No Promotion,Minority,Medium,Male,0,5,0
7104,49,Promotion,Minority,Medium,Female,4,6,1
7105,27,No Promotion,Non-Minority,High,Female,15,10,1
7107,28,No Promotion,Non-Minority,Medium,Female,10,5,1
7109,55,No Promotion,Minority,Medium,Female,0,5,0
7111,47,Promotion,Minority,Low,Female,3,3,1
7112,55,Promotion,Non-Minority,Medium,Female,10,7,1
7114,22,No Promotion,Non-Minority,Low,Female,0,3,1
7116,32,No Promotion,Non-Minority,High,Female,9,8,0
7117,55,No Promotion,Minority,Low,Female,0,1,0
7119,23,Promotion,Non-Minority,Medium,Female,3,5,0
7120,54,No Promotion,Minority,Low,Female,2,4,1
7123,27,Promotion,Non-Minority,Low,Female,0,2,1
7125,29,No Promotion,Non-Minority,Medium,Male,5,7,0
7126,45,Promotion,Minority,Low,Male,0,1,0
7130,40,No Promotion,Minority,Low,Female,4,3,1
7131,38,No Promotion,Non-Minority,Low,Female,7,4,1
7136,26,No Promotion,Non-Minority,High,Female,3,10,1
7139,37,No Promotion,Non-Minority,Low,Male,0,1,0
7141,41,No Promotion,Minority,Low,Female,1,1,0
7143,57,No Promotion,Non-Minority,Low,Female,1,1,0
7144,34,Promotion,Non-Minority,High,Female,3,9,0
7145,29,No Promotion,Non-Minority,Low,Female,1,4,1
7149,22,No Promotion,Minority,Low,Female,1,4,0
7150,22,Promotion,Non-Minority,High,Male,0,8,1
7153,21,Promotion,Non-Minority,Low,Female,0,4,0
7154,56,Promotion,Minority,Low,Female,1,1,0
7156,48,No Promotion,Non-Minority,Low,Female,4,3,0
7158,27,No Promotion,Minority,Medium,Female,2,6,1
7160,23,No Promotion,Non-Minority,Medium,Female,5,6,1
7162,47,No Promotion,Non-Minority,Medium,Female,3,5,1
7163,33,Promotion,Non-Minority,Low,Female,6,3,1
7164,58,No Promotion,Minority,Low,Female,1,1,0
7166,33,No Promotion,Non-Minority,Medium,Male,1,5,0
7167,40,Promotion,Non-Minority,Medium,Male,2,5,0
7170,22,No Promotion,Minority,Medium,Female,0,5,0
7171,39,No Promotion,Minority,Low,Female,2,3,0
7176,35,No Promotion,Minority,Low,Female,1,1,0
7178,43,No Promotion,Non-Minority,Medium,Female,7,6,1
7184,26,No Promotion,Non-Minority,High,Female,2,8,1
7186,39,No Promotion,Minority,Low,Male,1,4,0
7187,36,Promotion,Non-Minority,High,Female,16,8,1
7189,21,Promotion,Minority,Low,Female,0,4,1
7196,53,No Promotion,Non-Minority,Low,Female,6,2,0
7197,37,No Promotion,Minority,Medium,Female,0,6,0
7198,21,No Promotion,Non-Minority,Medium,Female,1,6,1
7199,28,No Promotion,Non-Minority,Medium,Female,1,6,0
7200,21,No Promotion,Non-Minority,Medium,Female,1,6,0
7203,56,No Promotion,Non-Minority,Low,Female,0,1,0
7204,30,Promotion,Minority,Low,Female,3,3,0
7205,27,No Promotion,Minority,High,Female,0,8,1
7210,27,No Promotion,Non-Minority,High,Female,1,8,0
7211,41,Promotion,Non-Minority,Medium,Female,7,7,1
7214,30,Promotion,Non-Minority,Low,Male,7,3,1
7216,32,No Promotion,Non-Minority,High,Female,7,8,1
7219,32,No Promotion,Non-Minority,Low,Female,3,4,0
7222,34,No Promotion,Minority,Medium,Male,5,5,1
7223,46,No Promotion,Non-Minority,Low,Female,3,1,0
7224,24,No Promotion,Non-Minority,Low,Female,1,3,1
7225,32,No Promotion,Non-Minority,Medium,Female,7,6,1
7226,43,No Promotion,Minority,Low,Female,6,4,1
7227,50,No Promotion,Minority,Low,Female,3,2,0
7228,30,No Promotion,Minority,Low,Female,4,4,1
7231,37,Promotion,Non-Minority,Medium,Female,3,7,0
7237,40,Promotion,Minority,Low,Female,3,4,0
7238,53,Promotion,Minority,Low,Male,0,1,0
7240,33,Promotion,Non-Minority,Low,Female,4,3,0
7242,22,Promotion,Non-Minority,Low,Male,0,4,0
7243,27,Promotion,Non-Minority,Low,Female,2,3,1
7245,25,Promotion,Non-Minority,High,Female,5,8,1
7246,24,No Promotion,Minority,Low,Female,2,2,0
7247,24,No Promotion,Non-Minority,Medium,Male,2,5,1
7249,26,No Promotion,Non-Minority,Medium,Male,1,7,0
7252,26,No Promotion,Non-Minority,High,Male,3,10,1
7254,20,No Promotion,Minority,Low,Female,0,4,1
7255,27,Promotion,Non-Minority,Medium,Female,4,6,1
7257,24,No Promotion,Minority,Low,Female,1,3,1
7258,26,No Promotion,Non-Minority,Medium,Female,8,7,1
7259,26,Promotion,Minority,Medium,Female,5,5,0
7265,64,Promotion,Non-Minority,Medium,Female,13,6,0
7266,24,No Promotion,Minority,Low,Female,0,2,0
7269,57,Promotion,Minority,Low,Male,0,1,0
7271,46,Promotion,Minority,Low,Male,0,1,0
7272,56,No Promotion,Non-Minority,Medium,Female,16,5,0
7275,39,Promotion,Minority,Low,Male,0,2,0
7276,68,Promotion,Minority,Low,Female,4,1,0
7279,28,Promotion,Non-Minority,Low,Female,1,3,1
7280,39,Promotion,Non-Minority,Medium,Female,19,6,1
7281,38,Promotion,Minority,Low,Female,0,1,0
7283,25,Promotion,Non-Minority,High,Male,3,10,0
7284,25,No Promotion,Minority,Medium,Female,2,5,0
7285,21,No Promotion,Non-Minority,Medium,Female,3,7,1
7286,31,No Promotion,Minority,Medium,Female,2,5,0
7288,33,No Promotion,Non-Minority,Medium,Female,3,6,1
7289,26,No Promotion,Non-Minority,High,Female,20,10,1
7292,35,No Promotion,Non-Minority,High,Male,13,8,0
7293,34,Promotion,Non-Minority,High,Female,19,8,0
7298,42,No Promotion,Non-Minority,Low,Male,1,2,0
7299,26,No Promotion,Non-Minority,High,Female,9,10,1
7301,36,No Promotion,Non-Minority,Medium,Female,2,6,1
7302,41,No Promotion,Non-Minority,High,Female,24,10,1
7304,27,No Promotion,Minority,Low,Female,0,2,0
7308,45,No Promotion,Minority,Low,Female,3,1,1
7310,34,No Promotion,Minority,Low,Female,5,2,0
7312,25,No Promotion,Minority,High,Female,6,8,1
7315,24,Promotion,Non-Minority,Medium,Female,2,5,1
7317,27,No Promotion,Non-Minority,Medium,Female,2,7,0
7319,30,Promotion,Minority,Low,Female,2,4,1
7320,22,No Promotion,Minority,High,Female,3,8,1
7321,27,No Promotion,Non-Minority,Medium,Female,0,5,0
7323,41,No Promotion,Non-Minority,Medium,Female,19,5,1
7324,30,No Promotion,Minority,Low,Female,0,1,0
7326,24,No Promotion,Non-Minority,High,Female,3,8,0
7327,39,Promotion,Non-Minority,Low,Female,0,1,0
7330,32,No Promotion,Non-Minority,Low,Male,3,2,1
7331,29,No Promotion,Minority,Medium,Male,0,6,1
7334,26,No Promotion,Non-Minority,High,Female,24,10,1
7335,24,No Promotion,Non-Minority,Medium,Female,2,6,1
7338,20,No Promotion,Non-Minority,High,Female,4,10,1
7339,25,Promotion,Non-Minority,Medium,Female,1,6,1
7340,31,No Promotion,Minority,Low,Male,0,4,1
7341,25,Promotion,Non-Minority,Medium,Female,0,5,1
7342,41,No Promotion,Minority,Low,Female,0,1,1
7343,25,No Promotion,Minority,Low,Female,0,3,0
7344,25,No Promotion,Non-Minority,Medium,Female,2,5,1
7345,22,No Promotion,Non-Minority,Low,Female,1,4,1
7347,25,No Promotion,Non-Minority,Medium,Male,0,7,0
7348,38,Promotion,Non-Minority,Low,Female,0,2,0
7354,49,Promotion,Minority,Low,Male,4,2,0
7355,35,Promotion,Minority,Low,Male,2,3,0
7359,21,No Promotion,Minority,Low,Female,1,4,0
7362,24,Promotion,Non-Minority,High,Male,11,9,1
7365,28,No Promotion,Minority,Low,Female,3,3,0
7369,34,No Promotion,Non-Minority,Medium,Female,4,6,1
7370,57,Promotion,Non-Minority,Medium,Female,8,7,0
7373,40,No Promotion,Non-Minority,High,Female,15,9,1
7375,22,Promotion,Non-Minority,Low,Female,2,4,1
7380,37,Promotion,Non-Minority,Medium,Female,3,6,1
7381,43,No Promotion,Non-Minority,Medium,Male,0,6,0
7382,26,No Promotion,Non-Minority,Medium,Female,5,7,1
7383,24,No Promotion,Minority,Low,Female,2,3,1
7385,56,No Promotion,Minority,Low,Female,1,1,1
7386,23,No Promotion,Non-Minority,Medium,Female,2,7,1
7387,43,No Promotion,Minority,Medium,Female,12,6,0
7391,21,No Promotion,Non-Minority,High,Female,0,9,1
7392,51,No Promotion,Non-Minority,Low,Female,2,3,0
7393,20,Promotion,Non-Minority,High,Female,0,10,1
7395,42,No Promotion,Non-Minority,High,Female,17,10,1
7400,30,Promotion,Non-Minority,Low,Male,2,3,0
7402,28,Promotion,Minority,Medium,Female,4,6,1
7405,24,Promotion,Minority,High,Male,9,10,1
7406,22,No Promotion,Non-Minority,High,Female,1,9,1
7410,50,No Promotion,Minority,Low,Female,1,2,0
7411,30,Promotion,Non-Minority,High,Female,5,9,0
7412,28,No Promotion,Minority,Low,Female,0,2,1
7413,21,No Promotion,Non-Minority,Medium,Female,3,7,1
7417,51,No Promotion,Minority,Medium,Male,0,5,0
7419,21,No Promotion,Non-Minority,Medium,Female,1,7,0
7420,29,No Promotion,Minority,Low,Female,0,2,1
7421,43,Promotion,Minority,Low,Female,0,4,0
7422,22,No Promotion,Non-Minority,Low,Female,1,4,0
7423,52,No Promotion,Non-Minority,Medium,Female,0,7,1
7424,36,No Promotion,Non-Minority,Low,Female,0,1,0
7425,24,No Promotion,Non-Minority,Low,Female,0,2,0
7426,26,No Promotion,Non-Minority,Medium,Female,5,6,0
7427,27,Promotion,Non-Minority,High,Female,8,8,0
7429,19,Promotion,Minority,High,Female,0,8,1
7432,26,No Promotion,Minority,Medium,Female,2,5,0
7435,29,No Promotion,Non-Minority,Low,Male,0,4,0
7437,29,No Promotion,Minority,High,Male,20,10,1
7439,38,No Promotion,Non-Minority,Low,Female,1,4,1
7440,34,No Promotion,Non-Minority,Medium,Female,5,6,0
7443,29,Promotion,Non-Minority,Low,Male,1,2,0
7444,24,No Promotion,Non-Minority,Medium,Female,1,5,0
7446,50,No Promotion,Minority,Low,Female,0,1,0
7447,24,Promotion,Non-Minority,Medium,Male,0,7,0
7448,31,No Promotion,Non-Minority,Low,Male,0,3,0
7449,36,No Promotion,Non-Minority,High,Female,13,9,1
7450,32,Promotion,Non-Minority,High,Female,13,9,1
7454,42,Promotion,Non-Minority,Low,Female,1,2,1
7455,22,No Promotion,Non-Minority,Medium,Female,0,7,0
7457,26,No Promotion,Non-Minority,Medium,Female,5,7,1
7459,26,No Promotion,Non-Minority,High,Female,10,8,1
7462,53,Promotion,Minority,Low,Female,3,2,1
7464,23,No Promotion,Non-Minority,Medium,Female,2,6,1
7465,22,No Promotion,Minority,Low,Female,0,3,0
7466,27,Promotion,Minority,Low,Female,0,2,0
7468,42,No Promotion,Minority,Medium,Female,2,7,1
7469,31,No Promotion,Non-Minority,Medium,Female,4,5,1
7472,80,Promotion,Minority,Low,Female,0,1,0
7476,68,Promotion,Non-Minority,Low,Female,6,4,0
7477,23,No Promotion,Non-Minority,High,Female,1,8,0
7478,36,No Promotion,Non-Minority,Medium,Female,4,6,1
7479,24,No Promotion,Minority,High,Female,0,10,0
7481,21,No Promotion,Minority,High,Female,0,8,1
7482,26,Promotion,Non-Minority,Low,Female,3,4,1
7484,30,No Promotion,Non-Minority,Medium,Male,8,7,1
7487,36,No Promotion,Minority,Medium,Female,1,5,0
7488,21,No Promotion,Non-Minority,High,Female,0,8,1
7490,31,Promotion,Non-Minority,Medium,Male,1,5,0
7493,20,No Promotion,Non-Minority,Medium,Male,0,6,1
7495,49,Promotion,Minority,High,Female,4,8,0
7496,24,No Promotion,Minority,High,Female,0,9,0
7497,20,No Promotion,Non-Minority,High,Female,0,8,1
7499,44,Promotion,Minority,Low,Female,1,1,0
7500,25,No Promotion,Non-Minority,Low,Male,1,3,0
7502,41,No Promotion,Minority,Low,Female,11,4,1
7503,25,No Promotion,Non-Minority,Low,Female,1,2,0
7510,33,No Promotion,Non-Minority,Low,Female,0,1,0
7511,20,No Promotion,Non-Minority,Medium,Female,0,7,1
7513,21,No Promotion,Non-Minority,Medium,Female,1,6,1
7514,44,No Promotion,Minority,Medium,Female,3,5,0
7515,23,No Promotion,Non-Minority,High,Female,1,9,1
7516,35,Promotion,Non-Minority,High,Female,0,8,1
7517,41,Promotion,Non-Minority,Low,Male,0,1,0
7519,30,No Promotion,Non-Minority,Medium,Female,1,5,0
7522,36,No Promotion,Non-Minority,Low,Female,7,2,1
7523,26,No Promotion,Non-Minority,Low,Female,1,1,1
7526,23,Promotion,Minority,Low,Female,0,3,1
7530,43,Promotion,Non-Minority,High,Male,9,9,0
7531,30,No Promotion,Non-Minority,Low,Female,3,2,1
7534,44,No Promotion,Minority,Low,Female,1,1,1
7536,39,No Promotion,Minority,Low,Female,1,1,0
7540,31,No Promotion,Non-Minority,High,Female,6,8,1
7541,63,Promotion,Minority,Low,Female,5,1,0
7542,66,No Promotion,Non-Minority,High,Male,11,8,1
7545,24,No Promotion,Minority,Medium,Female,3,5,0
7546,21,Promotion,Minority,High,Female,2,10,0
7547,48,No Promotion,Minority,Low,Male,0,2,0
7548,37,No Promotion,Non-Minority,Low,Female,0,1,0
7551,21,Promotion,Non-Minority,Low,Female,0,2,1
7555,64,Promotion,Minority,Low,Male,0,1,0
7556,22,Promotion,Minority,Medium,Female,0,6,0
7559,43,No Promotion,Minority,Low,Female,8,3,0
7560,25,No Promotion,Minority,Medium,Female,3,7,1
7561,33,No Promotion,Minority,High,Female,10,9,0
7562,26,No Promotion,Non-Minority,Medium,Female,1,6,0
7563,33,Promotion,Minority,Low,Male,1,3,0
7570,44,No Promotion,Non-Minority,Low,Female,0,1,0
7571,31,No Promotion,Non-Minority,Low,Female,0,2,0
7572,50,Promotion,Minority,Medium,Female,9,6,1
7573,33,No Promotion,Non-Minority,High,Female,16,9,1
7576,31,No Promotion,Non-Minority,High,Female,1,10,1
7578,43,Promotion,Non-Minority,Low,Male,2,2,0
7581,27,Promotion,Non-Minority,Low,Female,0,1,1
7587,31,Promotion,Non-Minority,High,Female,6,10,1
7589,26,No Promotion,Non-Minority,Low,Female,2,3,1
7591,20,No Promotion,Non-Minority,High,Female,4,9,1
7596,29,No Promotion,Non-Minority,Low,Female,6,2,0
7602,31,No Promotion,Non-Minority,Medium,Female,11,7,1
7604,59,Promotion,Minority,Low,Female,0,1,0
7605,49,Promotion,Non-Minority,Low,Female,1,1,1
7606,36,Promotion,Minority,Medium,Female,11,6,1
7607,23,No Promotion,Non-Minority,Low,Male,1,3,0
7611,46,No Promotion,Minority,Medium,Female,26,7,1
7612,59,Promotion,Minority,Low,Female,2,1,1
7615,34,No Promotion,Non-Minority,Low,Female,0,1,0
7620,54,No Promotion,Non-Minority,Low,Female,1,3,0
7622,24,No Promotion,Non-Minority,High,Female,3,10,1
7631,22,No Promotion,Minority,Medium,Female,0,5,1
7634,36,No Promotion,Non-Minority,Low,Female,0,1,0
7635,61,Promotion,Minority,Low,Female,0,1,0
7636,38,Promotion,Non-Minority,Low,Male,0,2,0
7639,32,No Promotion,Non-Minority,Low,Female,0,3,0
7640,37,No Promotion,Minority,Medium,Female,1,7,1
7644,21,No Promotion,Non-Minority,High,Female,4,8,0
7645,57,No Promotion,Non-Minority,Low,Female,0,1,1
7647,68,No Promotion,Non-Minority,Low,Female,2,4,0
7648,24,Promotion,Non-Minority,Low,Female,0,3,0
7649,46,No Promotion,Non-Minority,Low,Female,3,1,1
7650,41,No Promotion,Minority,Low,Female,1,4,1
7652,25,No Promotion,Non-Minority,High,Female,8,8,1
7653,24,No Promotion,Non-Minority,Medium,Female,7,7,1
7654,41,No Promotion,Non-Minority,Low,Female,1,4,0
7659,33,No Promotion,Minority,Low,Female,1,4,0
7660,23,No Promotion,Non-Minority,Low,Female,0,2,0
7661,47,No Promotion,Minority,High,Male,28,9,1
7663,51,No Promotion,Minority,Low,Male,0,1,0
7667,36,Promotion,Minority,Low,Female,1,2,0
7669,43,Promotion,Non-Minority,Low,Female,0,1,0
7670,26,No Promotion,Non-Minority,Medium,Female,4,7,1
7673,60,No Promotion,Non-Minority,Low,Female,1,1,0
7674,24,Promotion,Non-Minority,Medium,Female,0,5,1
7675,20,No Promotion,Minority,Medium,Female,0,7,1
7677,28,Promotion,Minority,Low,Male,0,3,0
7678,28,No Promotion,Non-Minority,Medium,Female,7,7,1
7679,58,Promotion,Minority,Low,Female,2,3,1
7683,24,No Promotion,Non-Minority,Medium,Male,2,7,1
7688,37,No Promotion,Non-Minority,High,Female,0,8,0
7689,28,No Promotion,Non-Minority,High,Female,8,8,1
7690,46,No Promotion,Minority,Low,Female,14,3,1
7692,45,Promotion,Minority,Low,Female,2,4,0
7693,20,No Promotion,Non-Minority,Medium,Female,2,7,1
7694,52,Promotion,Non-Minority,Low,Female,0,1,0
7697,29,Promotion,Non-Minority,Low,Female,0,2,0
7698,34,No Promotion,Non-Minority,High,Female,11,8,1
7699,24,No Promotion,Non-Minority,Low,Female,0,2,1
7700,28,No Promotion,Non-Minority,High,Female,6,10,1
7703,28,No Promotion,Non-Minority,Medium,Female,2,5,1
7704,29,No Promotion,Non-Minority,Medium,Female,0,7,0
7705,55,No Promotion,Minority,Low,Male,2,1,0
7710,24,No Promotion,Minority,High,Female,3,8,1
7711,20,No Promotion,Non-Minority,Low,Female,0,3,0
7712,23,Promotion,Non-Minority,Medium,Female,0,5,0
7714,44,No Promotion,Non-Minority,Low,Female,6,4,1
7717,34,No Promotion,Non-Minority,Medium,Female,8,7,1
7720,55,Promotion,Non-Minority,Low,Female,0,1,1
7721,23,No Promotion,Non-Minority,Medium,Male,0,6,1
7722,23,No Promotion,Non-Minority,High,Male,3,9,1
7725,77,Promotion,Non-Minority,Low,Female,0,1,0
7726,52,Promotion,Minority,Low,Female,3,2,0
7728,34,No Promotion,Non-Minority,High,Female,8,9,1
7730,30,Promotion,Minority,Low,Female,2,2,1
7733,30,Promotion,Non-Minority,Low,Female,3,2,1
7734,26,No Promotion,Non-Minority,Low,Female,0,4,1
7735,51,Promotion,Minority,Low,Male,1,2,0
7736,34,No Promotion,Non-Minority,Low,Female,2,3,0
7737,23,No Promotion,Minority,Low,Female,0,2,0
7738,32,No Promotion,Minority,Low,Female,2,2,0
7740,38,Promotion,Non-Minority,Medium,Female,8,6,0
7741,21,No Promotion,Non-Minority,Medium,Female,0,7,1
7744,53,Promotion,Minority,Low,Female,8,2,1
7745,34,No Promotion,Minority,Medium,Female,1,7,0
7752,25,No Promotion,Minority,Medium,Female,5,7,1
7753,54,Promotion,Non-Minority,Low,Female,1,1,0
7754,25,Promotion,Minority,Low,Female,2,4,1
7759,22,No Promotion,Non-Minority,Medium,Female,0,7,1
7760,23,No Promotion,Non-Minority,High,Male,2,10,1
7762,27,Promotion,Minority,Medium,Female,1,7,1
7763,45,No Promotion,Non-Minority,Low,Female,7,1,0
7766,31,No Promotion,Minority,Medium,Male,9,7,1
7768,45,Promotion,Minority,Low,Female,1,1,0
7770,28,No Promotion,Non-Minority,Medium,Female,12,5,0
7772,24,No Promotion,Non-Minority,Medium,Female,1,6,1
7774,28,Promotion,Minority,High,Male,6,10,1
7775,41,No Promotion,Non-Minority,Low,Female,2,1,0
7780,35,Promotion,Non-Minority,Low,Female,3,2,1
7781,20,No Promotion,Non-Minority,High,Female,1,8,1
7785,32,No Promotion,Non-Minority,High,Female,19,9,1
7786,28,No Promotion,Non-Minority,Medium,Female,2,5,0
7788,33,No Promotion,Non-Minority,Medium,Female,7,6,1
7790,26,No Promotion,Non-Minority,High,Female,8,8,1
7791,22,Promotion,Non-Minority,High,Female,1,9,1
7792,25,No Promotion,Non-Minority,Medium,Male,4,5,0
7794,23,Promotion,Minority,Low,Male,1,2,0
7796,30,No Promotion,Non-Minority,High,Female,2,8,1
7799,25,Promotion,Non-Minority,High,Female,11,8,1
7804,33,No Promotion,Non-Minority,Medium,Female,3,6,1
7806,35,Promotion,Minority,Low,Female,3,3,0
7807,34,No Promotion,Minority,High,Female,13,8,1
7808,37,No Promotion,Non-Minority,Low,Female,2,2,1
7809,55,No Promotion,Minority,Medium,Male,0,7,1
7811,43,Promotion,Minority,Low,Female,1,1,0
7812,27,Promotion,Non-Minority,High,Female,27,10,1
7813,26,No Promotion,Non-Minority,Medium,Female,7,6,0
7815,42,Promotion,Minority,Medium,Male,4,6,1
7818,41,No Promotion,Minority,Medium,Female,1,5,0
7819,21,Promotion,Non-Minority,High,Female,2,9,1
7820,30,Promotion,Non-Minority,Low,Female,4,2,1
7821,30,No Promotion,Minority,High,Female,1,8,0
7823,45,No Promotion,Minority,High,Male,0,9,1
7825,23,No Promotion,Non-Minority,High,Female,2,8,1
7830,31,No Promotion,Non-Minority,Medium,Male,2,5,1
7832,40,Promotion,Non-Minority,Medium,Female,8,6,1
7834,33,No Promotion,Non-Minority,Low,Female,1,2,0
7835,40,Promotion,Non-Minority,Low,Female,11,3,1
7837,56,No Promotion,Minority,Low,Female,1,2,0
7838,21,Promotion,Non-Minority,Low,Female,0,3,1
7842,51,No Promotion,Non-Minority,Low,Female,4,1,0
7843,36,Promotion,Minority,Low,Female,0,1,0
7847,30,Promotion,Minority,Low,Female,0,1,0
7848,21,No Promotion,Minority,Medium,Male,0,5,0
7853,41,Promotion,Non-Minority,Low,Female,3,2,1
7856,22,No Promotion,Minority,Medium,Male,0,7,1
7864,40,No Promotion,Non-Minority,Low,Male,2,1,0
7867,37,No Promotion,Non-Minority,Low,Female,2,3,0
7868,37,No Promotion,Non-Minority,Low,Male,0,3,0
7869,23,No Promotion,Non-Minority,Medium,Male,2,5,1
7871,19,No Promotion,Non-Minority,Low,Female,1,4,1
7874,26,No Promotion,Minority,Low,Female,1,2,1
7881,25,Promotion,Non-Minority,Low,Female,0,3,0
7884,39,No Promotion,Minority,Low,Female,17,2,1
7889,36,No Promotion,Minority,Low,Female,0,3,1
7890,26,Promotion,Non-Minority,High,Female,6,8,0
7891,51,Promotion,Non-Minority,Low,Female,8,1,1
7894,20,No Promotion,Non-Minority,High,Female,0,8,0
7895,43,Promotion,Minority,Low,Male,0,1,0
7896,22,No Promotion,Non-Minority,Medium,Female,0,7,1
